1386,59,80
1386.5,62,80
1387,66,80
1388,64,80
1388.5,62,80
1389,61,80
1390,61,80
1390.5,57,80
1391,61,80
1392,59,80
1392.5,57,80
1393,56,80
1394,56,80
1394.5,57,80
1395,59,80
1396,61,80
1397,57,80
1398,54,80
1399,54,80
1401,61,80
1402,56,80
1402.5,57,80
1403,59,80
1403.5,61,80
1403.75,59,80
1404,57,80
1404.5,56,80
1405,54,80
1406,54,80
1406.5,57,80
1407,61,80
1408,59,80
1408.5,57,80
1409,56,80
1410,56,80
1410.5,57,80
1411,59,80
1412,61,80
1413,57,80
1414,54,80
1415,54,80
1417,59,80
1418,59,80
1418.5,62,80
1419,66,80
1420,64,80
1420.5,62,80
1421,61,80
1422,61,80
1422.5,57,80
1423,61,80
1424,59,80
1424.5,57,80
1425,56,80
1426,56,80
1426.5,57,80
1427,59,80
1428,61,80
1429,57,80
1430,54,80
1431,54,80
1432,8.83E+01,1.30E+02
1433,8.83E+01,1.30E+02
1434,8.85E+01,1.30E+02
1435,8.88E+01,1.31E+02
1436,8.88E+01,1.31E+02
1437,8.88E+01,1.30E+02
1438,8.88E+01,1.30E+02
1439,8.88E+01,1.30E+02
1440,8.85E+01,1.30E+02
1441,8.88E+01,1.31E+02
1442,8.88E+01,1.31E+02
1443,8.85E+01,1.30E+02
1444,8.85E+01,1.30E+02
1445,8.85E+01,1.30E+02
1446,8.88E+01,1.31E+02
1447,8.88E+01,1.31E+02
1448,8.90E+01,1.31E+02
1449,8.88E+01,1.31E+02
1450,8.88E+01,1.31E+02
1451,8.88E+01,1.31E+02
